user_id,signup_date,country,device_type,traffic_source,is_new_customer,favorite_product_id,lifetime_orders,lifetime_value
4758221,2021-03-04 12:03:36.344528198,USA,desktop,paid_search,1,541656,13,6395.59
1849234,2023-04-13 16:16:38.633371353,France,mobile,direct,1,425661,44,4817.36
8150862,2022-09-26 04:33:22.526487589,Turkey,mobile,organic,1,598667,23,6732.65
4568318,2024-08-06 15:06:41.028899431,Turkey,mobile,paid_search,1,227376,41,7534.47
9716222,2022-09-04 04:48:37.824048519,Turkey,desktop,email,0,542323,34,4554.44
3717916,2024-07-18 14:51:20.095414162,Turkey,desktop,organic,1,157382,27,4454.31
9552387,2021-01-26 23:17:55.471489906,Turkey,desktop,social,0,610771,1,4268.53
4882246,2024-03-05 15:33:42.161320210,Germany,mobile,paid_search,1,317579,33,6351.42
4371804,2024-11-20 18:20:57.872747660,Germany,mobile,paid_search,1,943393,38,7592.56
4133770,2021-09-09 16:48:28.784855843,Turkey,tablet,organic,0,921877,12,3140.6
2573396,2023-07-27 06:39:13.959114552,Turkey,mobile,organic,1,549599,46,7350.92
4811702,2021-02-21 19:30:20.605659723,UK,mobile,organic,1,659582,12,1419.64
5673072,2023-04-08 03:34:16.105780125,Germany,tablet,organic,1,859253,23,6937.86
9742519,2024-09-27 12:37:56.946141481,France,mobile,paid_search,1,594875,13,7891.15
4690067,2023-04-19 00:28:26.448621035,Germany,mobile,organic,1,425704,13,8612.68
5918210,2021-04-07 06:45:22.088441849,France,mobile,organic,1,119936,45,8806.96
6754306,2023-03-12 07:20:52.532621384,Germany,desktop,social,1,477648,25,7178.82
1051856,2023-11-28 07:38:40.960045338,France,desktop,organic,1,839134,16,4076.6
7927069,2023-03-21 05:41:48.244306087,USA,mobile,paid_search,1,835554,28,9728.96
8964437,2021-02-24 21:42:54.842328548,Germany,desktop,organic,1,547839,26,8152.35
6280649,2022-08-04 01:12:54.904075146,USA,mobile,paid_search,1,146311,14,7089.06
5168209,2022-10-14 09:27:23.445602894,Germany,mobile,direct,1,425072,16,8003.7
9736974,2022-11-26 03:49:14.650737762,Germany,desktop,email,1,449597,27,1914.11
8243023,2023-04-16 20:16:23.408276320,USA,mobile,direct,0,177169,24,3150.38
3048645,2021-02-24 18:36:45.306746721,Turkey,mobile,paid_search,1,304850,33,3742.3
6961044,2024-06-18 10:40:15.532955170,Turkey,mobile,paid_search,1,346636,27,7162.7
8311622,2021-02-22 03:28:15.326565981,Germany,mobile,organic,1,835554,40,1114.67
6595918,2024-09-02 02:06:56.387168407,Turkey,desktop,paid_search,1,860434,33,9513.09
6241071,2021-03-21 05:23:52.559449196,Turkey,mobile,social,0,662928,30,8177.48
3048054,2022-07-14 03:16:26.119053125,UK,mobile,organic,1,631998,23,4011.42
3859505,2021-03-26 07:40:03.351068974,Turkey,mobile,social,1,674498,23,8373.52
8855019,2023-03-29 11:18:43.477066755,UK,desktop,organic,1,726144,40,2147.43
4812265,2021-07-10 06:34:53.160843849,Turkey,mobile,organic,1,569049,23,5916.24
2403370,2024-09-12 13:55:41.161928177,USA,desktop,paid_search,0,406634,6,780.52
3395706,2023-12-08 23:09:07.593209743,USA,mobile,email,1,579717,14,137.54
8763137,2021-11-04 13:12:34.623721600,Turkey,mobile,paid_search,1,250628,43,1860.72
2031690,2024-06-09 00:33:32.721110344,Turkey,mobile,organic,1,482998,38,2294.21
2161501,2024-02-05 07:46:11.414599419,Germany,desktop,direct,1,336331,8,6920.51
3314875,2022-03-05 11:53:12.763738155,Turkey,desktop,social,1,653662,48,2552.85
7279087,2022-02-19 18:31:29.576210260,France,mobile,organic,1,632607,10,9669.85
3757606,2022-07-02 00:27:51.111842155,Germany,mobile,social,1,613005,35,9650.15
6756409,2023-04-13 14:48:33.214802265,France,mobile,social,0,337253,41,3996.13
8758454,2021-12-29 22:26:39.271044493,France,mobile,organic,1,997237,21,5809.74
5904756,2023-09-02 14:39:04.648824692,Germany,mobile,paid_search,0,278583,19,4704.72
5859724,2021-03-21 00:04:16.671210051,Turkey,mobile,paid_search,1,421194,4,3248.17
1216781,2021-12-29 15:28:28.749831676,Germany,mobile,organic,1,447933,10,6828.9
7413628,2024-01-15 18:56:12.054078579,USA,mobile,paid_search,0,617821,32,2646.63
3557927,2023-12-26 19:05:56.663997412,Turkey,mobile,direct,0,797677,12,740.23
7238920,2024-08-27 01:07:02.293031931,Turkey,mobile,social,1,656919,8,1873.36
3217176,2023-04-28 11:28:24.768588305,Germany,tablet,social,0,759165,49,5874.57
3334183,2022-06-13 06:22:36.445041180,Germany,desktop,paid_search,0,662879,18,6493.25
3520946,2023-07-09 10:09:54.454583168,Germany,mobile,organic,0,442950,20,4908.74
7306516,2024-08-27 08:40:37.034942150,France,mobile,social,1,309143,43,6845.95
2344931,2024-10-19 03:47:57.541831732,Turkey,mobile,paid_search,1,449192,23,6453.25
3618927,2022-05-04 12:31:47.612335682,Germany,mobile,direct,1,184650,26,9857.14
5648975,2021-01-23 04:13:49.194795847,Germany,mobile,social,1,438583,5,4882.45
3831117,2021-02-22 12:35:11.862723589,Turkey,mobile,organic,0,660150,46,6850.57
4302409,2023-08-01 11:21:50.127967118,Germany,tablet,organic,1,545894,30,6244.39
9988596,2024-04-11 13:09:28.475779533,USA,desktop,organic,1,803644,39,5279.64
9204388,2023-05-04 19:25:36.214954138,Turkey,mobile,organic,0,166615,30,8615.09
4209374,2024-12-08 00:06:28.679946184,Germany,mobile,paid_search,0,481346,13,3858.73
1798683,2021-06-24 23:57:18.615060806,Germany,desktop,organic,0,935977,49,7618.53
9270451,2022-10-17 01:45:44.715949297,Turkey,desktop,email,0,353168,15,2103.89
7764412,2023-01-11 20:06:37.185429573,Turkey,desktop,social,1,731062,23,2032.84
4740113,2023-11-26 00:15:07.442165136,Germany,tablet,email,0,124876,32,166.97
2028465,2021-08-09 08:29:11.361824989,Turkey,tablet,direct,1,353168,46,5245.81
9600086,2022-06-02 15:18:38.590496063,USA,mobile,social,1,940462,24,1553.44
6512427,2021-05-01 14:58:53.969337702,Turkey,mobile,direct,1,184650,32,4185.16
4179224,2023-10-05 04:23:01.103014469,France,mobile,organic,1,982601,44,1984.0
9290548,2021-07-17 11:13:01.636452675,Germany,desktop,organic,1,771452,1,7296.21
6241825,2022-06-25 04:09:42.060763597,UK,mobile,organic,1,919950,38,5938.14
9769516,2023-01-16 23:57:39.425732851,USA,mobile,email,1,633134,45,1031.0
5029844,2021-09-19 17:03:20.596875429,France,mobile,organic,1,235881,22,792.24
5326391,2022-05-20 11:44:50.412466526,Turkey,mobile,paid_search,0,730556,5,5750.2
1252792,2023-04-30 05:19:11.265658617,France,desktop,paid_search,0,459547,13,543.87
9739825,2022-02-26 03:54:35.336130142,France,desktop,email,0,719175,3,7807.24
8806458,2023-06-19 23:10:37.589389324,Germany,mobile,organic,1,600989,39,7456.91
7638124,2021-07-13 22:19:22.982003212,Turkey,mobile,email,1,725724,31,8060.33
6037259,2023-09-26 20:42:16.655546427,Turkey,tablet,organic,1,307375,17,1617.87
4301516,2023-01-23 00:38:09.895880938,Turkey,mobile,organic,1,246990,46,1376.51
8411864,2023-05-22 16:54:43.389138699,Turkey,desktop,organic,1,867788,15,2357.19
8905419,2021-12-19 09:01:58.949577570,Germany,desktop,organic,1,717805,39,7562.98
9772636,2022-12-19 04:56:13.032835483,UK,mobile,organic,1,708926,11,2933.73
7576040,2021-03-08 10:05:28.475418806,Turkey,desktop,paid_search,1,932663,11,3815.16
6816342,2023-01-11 09:16:10.191755295,Germany,mobile,organic,0,798608,34,1568.12
3933706,2024-12-20 20:40:30.872508526,Germany,desktop,social,1,516800,19,3031.56
2462867,2024-01-22 02:04:04.115211010,Turkey,desktop,organic,1,106403,27,7363.64
8089672,2021-02-28 22:55:03.707258224,USA,mobile,paid_search,0,975413,25,4655.41
3107663,2023-02-22 19:14:53.033279180,France,mobile,paid_search,0,861689,30,7026.51
8812588,2023-11-12 11:19:31.080098629,France,mobile,organic,0,666258,15,5695.76
2053732,2022-11-18 15:13:28.172664165,USA,desktop,social,1,525664,19,4387.21
2269082,2022-11-18 16:45:10.120236635,France,mobile,organic,1,669983,6,6822.96
4662472,2023-10-22 21:00:31.700571537,Turkey,mobile,email,1,558893,10,5983.52
2734192,2022-04-03 15:22:48.227035046,USA,desktop,organic,1,972884,46,4442.98
7945853,2024-07-30 05:20:39.297268152,Turkey,mobile,organic,1,225284,11,5013.89
7499679,2024-08-19 15:33:28.812087774,Turkey,mobile,organic,1,223559,24,3906.13
1381435,2023-05-31 22:29:47.301912308,Turkey,desktop,organic,0,389060,22,3380.29
3533850,2023-07-23 18:57:06.221860170,USA,mobile,direct,1,972156,28,3606.36
1809308,2021-09-13 17:35:52.929127693,Germany,tablet,organic,1,269434,21,9156.15
4255983,2023-12-08 18:23:13.738239050,Turkey,desktop,social,1,951149,11,5737.79
3356443,2023-09-15 16:45:15.545214415,UK,tablet,organic,1,240145,40,9046.13
7483518,2024-04-12 05:47:36.423896313,Turkey,desktop,direct,1,498041,49,7929.35
6048625,2022-03-14 13:46:59.970923662,Germany,mobile,organic,0,267355,19,6202.04
5489252,2021-08-30 23:29:14.665484905,Germany,tablet,direct,0,925630,2,8628.55
8900443,2023-03-21 23:27:14.410406113,Germany,desktop,organic,0,266711,16,3059.69
2996957,2021-04-17 13:22:36.156252623,USA,mobile,organic,1,166701,33,1621.24
1202140,2024-09-08 11:23:14.275124073,Turkey,desktop,paid_search,1,487532,7,7356.39
1374565,2023-05-29 23:00:24.706281900,Turkey,tablet,email,1,322300,28,8607.3
4232178,2021-06-18 01:16:17.363473415,USA,mobile,social,1,142864,44,6656.92
4088384,2023-12-26 18:50:29.550831079,USA,mobile,organic,0,540073,5,7369.32
4301199,2024-12-26 07:54:05.341592550,Turkey,mobile,social,1,293505,9,9781.01
7747743,2021-04-10 21:02:57.826893568,Turkey,tablet,social,1,545894,45,6595.37
4961219,2024-07-18 08:55:08.405161619,USA,desktop,paid_search,1,754786,49,3380.4
7638398,2024-06-01 01:14:54.895248175,Turkey,mobile,social,1,698989,49,7574.16
7210095,2021-06-02 01:03:08.402956486,Turkey,mobile,paid_search,0,253940,21,3895.02
5053189,2021-10-23 21:47:01.844595909,UK,desktop,organic,1,293505,19,7478.32
2298870,2021-01-08 01:15:13.792751551,Turkey,desktop,social,1,187774,26,8193.13
5112697,2022-08-08 14:42:33.642239809,UK,mobile,organic,1,733110,34,328.43
3074518,2023-10-22 04:10:48.943249941,Turkey,mobile,organic,0,287711,36,5752.5
6401881,2021-07-02 01:05:19.151211977,UK,tablet,organic,1,825397,48,2016.54
4614313,2023-08-27 17:59:50.526282787,Turkey,mobile,paid_search,1,233544,21,8726.02
5288300,2022-11-26 21:28:50.449246883,Turkey,mobile,direct,1,628577,23,5368.8
9473418,2021-08-26 16:23:11.421157122,Germany,mobile,organic,0,842595,10,8632.9
1678776,2024-01-09 02:15:19.594671965,Germany,mobile,social,1,188511,12,6676.99
2758147,2021-12-19 13:30:18.104879856,Turkey,mobile,organic,1,443327,14,1901.63
9897435,2022-08-19 05:13:30.150824070,UK,mobile,social,1,868427,2,9059.66
2792736,2024-08-02 08:30:55.707726240,Turkey,mobile,paid_search,1,816376,12,3220.96
8366125,2023-12-08 12:48:11.188771248,UK,desktop,organic,1,430736,19,2364.21
4832165,2023-06-11 09:22:52.313412666,Turkey,mobile,organic,0,955115,3,4425.34
2691348,2022-05-08 15:18:49.226249933,Turkey,desktop,direct,1,782906,6,4677.35
5861254,2021-05-18 05:40:43.428231716,UK,mobile,organic,0,531572,11,8042.46
7578120,2022-08-09 22:33:52.535876036,Turkey,mobile,social,1,324105,42,9093.7
3169916,2023-05-04 14:09:13.474530220,Turkey,desktop,paid_search,1,240145,44,382.6
9347027,2022-09-15 02:42:44.566030502,UK,mobile,email,1,195771,3,5562.73
4758935,2022-02-26 20:15:28.863163948,USA,mobile,organic,1,730318,9,6377.02
3423536,2021-06-23 11:29:09.434226751,Turkey,mobile,paid_search,1,223786,26,7573.87
4076800,2024-03-13 11:45:30.326017618,UK,desktop,email,1,185268,41,5996.97
6349154,2021-10-22 04:02:47.444633961,Germany,desktop,email,1,153682,30,4523.98
1425743,2022-02-17 17:18:40.336073160,USA,desktop,direct,1,193061,3,8756.92
6219240,2022-03-22 22:46:40.546416044,France,mobile,organic,0,202804,23,695.91
9066896,2023-04-22 06:31:14.364553928,France,mobile,paid_search,0,477196,31,3605.42
9572759,2024-09-13 07:12:11.367506742,UK,mobile,organic,1,211347,4,641.21
8550680,2023-06-23 06:57:17.132619619,France,desktop,organic,0,392772,16,1702.66
9895816,2021-01-28 01:00:48.346691608,USA,desktop,email,1,594403,6,7227.34
5681891,2021-12-01 21:51:39.941469193,Germany,tablet,email,1,505710,45,4646.67
4726714,2022-10-11 09:59:32.790163994,UK,mobile,organic,0,741294,40,6504.73
6729442,2021-01-14 04:25:11.434876204,Germany,desktop,organic,1,523001,46,9738.59
7990105,2023-03-08 10:15:44.539546967,UK,desktop,organic,1,904689,6,7874.6
9044888,2023-09-30 21:34:25.788026094,Turkey,mobile,organic,0,110406,33,3643.12
3262722,2023-03-30 17:13:44.976235390,Turkey,desktop,organic,1,904689,33,4728.19
9777934,2022-01-30 11:03:32.431787491,Turkey,desktop,direct,1,104547,19,5818.34
3074947,2023-05-02 17:27:19.671133280,Turkey,mobile,social,1,101656,1,7855.23
4398421,2023-07-24 20:31:37.598439455,France,mobile,paid_search,1,119515,37,9010.17
1738580,2021-12-24 02:50:15.282935619,USA,tablet,paid_search,0,478937,7,8927.7
9288084,2021-04-15 02:33:14.281206846,UK,tablet,paid_search,1,443327,15,9797.23
3546464,2023-07-27 18:02:03.749457598,USA,mobile,paid_search,1,841384,40,3690.05
4739015,2023-01-04 03:04:36.300973177,Turkey,mobile,paid_search,0,566974,3,9483.68
7294026,2024-05-16 05:45:13.891357183,USA,desktop,paid_search,0,932663,35,4512.59
5414183,2023-08-29 00:41:37.515530825,Germany,tablet,direct,1,600901,13,652.28
7423128,2021-12-13 19:22:20.478504419,Germany,tablet,email,0,569049,2,2086.37
8396232,2021-01-15 06:15:28.425887108,France,mobile,organic,0,716269,43,6602.15
4144628,2021-01-16 17:06:18.155447483,UK,mobile,social,0,866652,18,1333.3
5866128,2021-09-27 17:30:35.705280542,Turkey,desktop,organic,0,167072,42,2370.42
5124069,2021-06-03 02:18:15.524399756,Turkey,mobile,organic,1,544582,12,2243.38
2650400,2022-04-10 08:49:40.119663000,Turkey,mobile,paid_search,0,910789,41,7083.69
2182644,2021-09-27 21:47:19.504055023,UK,mobile,paid_search,1,997877,20,5360.43
7406611,2022-09-10 10:01:44.293571472,Turkey,mobile,paid_search,1,153957,26,240.6
9276846,2021-06-19 08:25:17.745807648,Germany,tablet,organic,1,524832,3,6611.49
4844285,2021-04-01 05:11:12.670111656,Turkey,desktop,social,1,491813,11,7556.62
6532269,2024-08-16 19:34:09.754668474,Germany,desktop,social,1,387631,6,9245.24
3842999,2023-11-12 06:04:48.990110874,Turkey,tablet,direct,1,878842,29,8515.24
3400498,2022-08-12 10:29:31.691600323,USA,mobile,organic,0,743901,8,9427.56
5943418,2022-07-24 15:09:14.779517412,Turkey,tablet,organic,0,453360,41,1664.7
2402555,2022-08-21 12:33:05.429293633,UK,desktop,organic,1,599038,3,2025.53
3917374,2021-06-11 20:58:29.125446558,UK,mobile,organic,0,501401,2,6133.45
5763324,2023-10-21 03:02:38.637341738,Turkey,desktop,email,1,632737,46,8552.7
3618724,2023-05-05 23:49:51.712596893,UK,mobile,direct,1,562618,31,2527.41
5903245,2023-08-10 17:03:24.381232023,France,mobile,paid_search,1,615425,25,4929.36
4771719,2022-01-11 08:53:43.921822309,France,desktop,paid_search,1,388002,40,2244.66
3127422,2021-07-31 04:54:32.613754511,UK,mobile,direct,1,674992,14,2432.54
3075660,2022-01-17 04:51:07.460558176,Germany,mobile,social,0,747718,28,4397.56
5068197,2021-12-07 12:33:41.060619593,Turkey,tablet,paid_search,1,944240,3,7157.86
4867486,2022-12-09 10:49:05.764145374,Germany,mobile,organic,1,137895,45,1080.62
4717389,2021-08-11 07:04:55.098662853,Turkey,desktop,email,1,185777,6,3611.98
2470198,2022-06-28 00:27:37.415832043,Turkey,desktop,organic,0,344743,28,7404.3
5668859,2023-10-24 11:56:12.771048546,Turkey,mobile,direct,1,408919,10,832.32
5573538,2022-09-21 23:42:15.904774904,Turkey,mobile,social,1,999108,40,4526.54
8095755,2024-10-01 09:39:16.226556063,Germany,mobile,organic,1,225009,12,2419.2
9925349,2023-04-09 11:30:50.683080196,USA,mobile,paid_search,0,319176,37,1215.05
5156850,2021-11-16 10:08:20.461659193,USA,mobile,direct,1,810514,34,6482.7
7422689,2021-06-18 06:59:00.155301332,Turkey,desktop,paid_search,1,286919,35,1107.81
4498551,2022-08-12 06:47:17.931782722,Germany,mobile,paid_search,0,405344,12,9001.81
4398341,2023-03-01 06:59:49.548652649,Germany,mobile,email,1,245167,32,6026.99
6382598,2023-09-20 05:16:26.505625962,UK,desktop,direct,0,777326,44,8725.53
6637121,2024-04-06 18:42:20.530658245,USA,desktop,direct,1,266327,5,1485.94
3049014,2024-08-03 06:17:38.048084974,Turkey,desktop,social,1,278583,36,5942.43
3574805,2022-01-24 04:22:58.581025124,Turkey,mobile,organic,0,310592,20,4525.84
2382486,2022-10-09 16:27:46.699141741,France,desktop,paid_search,0,608263,37,1225.37
1361837,2024-04-17 10:26:25.586043596,Turkey,mobile,direct,1,510987,43,1646.36
1789147,2024-04-21 13:49:55.673110723,Turkey,desktop,organic,1,206649,2,6027.17
5524728,2021-07-18 05:54:11.780800343,Germany,mobile,paid_search,1,534988,19,2255.2
9289092,2023-05-30 10:09:31.185762644,UK,desktop,email,1,253760,38,9111.46
8626880,2024-03-07 11:17:08.765243530,USA,tablet,email,1,936730,21,5158.52
1237954,2021-02-02 20:23:46.184330702,UK,mobile,social,0,845842,49,8059.79
5965800,2024-12-17 01:38:14.496626854,UK,desktop,social,1,192141,44,7682.08
9561482,2022-10-08 12:43:08.022897243,Germany,desktop,organic,1,243964,34,6884.79
7417071,2021-04-25 07:51:09.894828320,Germany,mobile,direct,1,494876,36,6805.4
5413354,2023-01-11 22:04:10.394924402,Germany,mobile,direct,1,570610,37,6097.84
1793146,2024-08-27 10:23:56.603062868,Germany,mobile,direct,0,378083,6,290.42
9373342,2024-05-22 17:12:40.862553120,Turkey,tablet,direct,1,963049,42,6403.83
6587966,2021-04-10 00:54:38.564681292,Turkey,mobile,paid_search,1,792623,15,1941.75
2644205,2021-05-31 14:35:01.705324411,Turkey,desktop,direct,1,568376,2,3464.98
9223668,2024-10-02 15:39:29.462141991,Turkey,mobile,organic,1,374221,46,4582.58
3410879,2022-07-14 21:50:46.653653622,Turkey,mobile,social,1,368754,6,5983.91
9357634,2024-04-11 05:50:24.798465252,Germany,desktop,direct,0,423328,17,1736.74
5762375,2021-10-23 16:04:58.766869068,UK,mobile,organic,1,169983,41,8260.6
5288642,2024-03-10 07:10:13.360199213,Turkey,desktop,organic,1,404563,22,8271.42
4761645,2024-11-04 23:47:51.719543695,UK,mobile,organic,1,850187,28,8524.05
9447511,2022-08-07 05:58:27.482966900,Turkey,mobile,email,1,775046,27,6486.26
8930429,2023-05-24 08:14:28.696417809,USA,mobile,paid_search,0,664403,31,7067.55
8267456,2022-08-12 22:23:26.596387148,Germany,mobile,social,0,250750,20,6447.4
2629821,2022-03-10 10:37:34.310242414,France,desktop,organic,0,975413,11,1897.68
7409797,2021-11-03 03:09:24.867758989,Turkey,mobile,social,0,712417,44,9864.81
7998558,2021-05-27 15:33:51.238881588,Turkey,desktop,organic,1,511163,24,7128.79
7173817,2024-07-30 03:15:09.836637974,Turkey,mobile,direct,1,894429,6,2263.2
2304483,2024-11-24 02:19:12.525437832,USA,desktop,organic,0,942532,37,6198.05
9086413,2023-07-21 19:03:17.285371542,Turkey,mobile,paid_search,0,866257,7,8678.57
1542805,2024-10-20 00:49:35.211325645,Germany,tablet,organic,1,256518,22,6896.43
9012501,2022-01-18 15:31:59.046479464,UK,desktop,direct,0,521813,3,6334.79
2696721,2022-03-30 08:52:14.078914404,Turkey,mobile,email,1,986701,46,5324.65
6018870,2021-12-15 14:14:36.422977209,France,mobile,social,0,753438,48,2727.52
9712468,2021-07-09 07:36:29.628687382,Turkey,mobile,paid_search,1,325640,28,8767.93
3961215,2021-02-13 19:20:11.864058018,Turkey,mobile,direct,1,610771,21,9197.59
8376843,2023-02-27 20:18:05.725227118,Turkey,tablet,direct,0,206970,15,1965.8
2538978,2022-02-24 16:32:49.714756489,Turkey,desktop,organic,0,250589,3,302.16
9118868,2022-11-10 21:39:22.675237179,UK,desktop,social,1,641096,31,740.94
7017889,2023-07-30 09:34:02.888094902,France,mobile,organic,1,641200,36,6844.43
2225444,2023-11-22 19:55:12.036875725,Turkey,mobile,paid_search,1,895209,45,2376.91
1646271,2023-11-17 19:46:44.022865534,USA,tablet,organic,0,660150,18,9645.99
8165249,2022-01-24 08:59:03.668389320,Germany,desktop,social,1,799031,14,7004.24
2227050,2022-07-26 02:45:07.380530596,Turkey,desktop,social,1,263426,35,6954.25
7995670,2021-03-22 14:29:38.571563721,Germany,mobile,social,1,744297,8,2630.53
7417013,2021-05-23 14:46:01.672836781,USA,desktop,organic,1,715813,24,4535.87
2124986,2024-05-22 16:09:08.643069267,USA,tablet,direct,1,816376,43,6331.28
5951024,2023-06-06 23:31:01.084076881,Turkey,mobile,paid_search,1,866450,31,3753.21
9771610,2024-06-13 10:04:18.774599314,Turkey,mobile,organic,0,694617,16,6956.24
2598964,2024-03-14 10:32:53.750212193,USA,mobile,paid_search,0,464362,46,6228.07
5950927,2022-11-14 05:51:00.426409960,USA,tablet,direct,1,812379,8,2114.07
9573049,2023-10-30 09:25:19.079258442,Turkey,mobile,direct,0,517512,41,1245.54
4084985,2022-04-11 03:25:16.097993851,UK,mobile,organic,1,801452,33,7095.81
2118286,2024-05-08 09:26:33.478704453,USA,mobile,organic,1,567074,12,6915.91
6363490,2023-10-02 08:00:01.121195793,UK,mobile,email,1,200729,1,5730.04
2553125,2021-02-15 02:54:00.980221272,USA,desktop,email,0,541656,1,1948.65
9586095,2023-06-19 14:23:09.622991562,UK,mobile,email,0,467418,32,9966.44
7011285,2024-05-01 22:03:41.105355978,Turkey,desktop,paid_search,1,748756,19,2119.09
3887038,2022-04-18 21:14:00.066116810,Turkey,mobile,paid_search,0,512074,12,8014.87
5454551,2022-04-06 00:54:26.565088034,Turkey,mobile,paid_search,1,809235,17,6316.87
7775446,2022-06-16 06:41:55.447350025,Turkey,mobile,social,0,192141,12,5847.01
2233847,2022-08-23 15:20:51.869191647,Turkey,mobile,social,1,692097,25,56.1
7951315,2021-06-07 00:30:10.033804893,Turkey,mobile,paid_search,1,307375,36,7640.73
9624367,2022-02-02 22:03:48.356346130,Turkey,mobile,direct,0,527742,15,9327.3
2900982,2021-01-28 14:31:46.035602570,USA,desktop,paid_search,1,686314,10,9963.56
6826638,2023-06-24 08:56:49.864656448,Germany,mobile,organic,1,322412,14,879.09
3163692,2022-05-29 04:08:18.640137434,Germany,mobile,organic,1,349075,42,1725.23
4584156,2021-10-05 13:08:19.404414415,Turkey,tablet,organic,1,476079,3,2134.17
1729148,2021-03-14 17:24:55.496670723,USA,desktop,organic,1,465210,12,9974.79
5673502,2021-07-03 12:13:27.626498222,UK,mobile,organic,1,482998,13,9677.87
3994767,2024-04-19 03:25:29.638449907,Turkey,mobile,direct,1,223771,48,5905.33
4390820,2022-11-28 13:16:36.415801048,Turkey,desktop,organic,1,620638,20,5195.98
3912857,2021-04-08 22:43:00.569626093,Turkey,mobile,email,1,285528,2,2794.35
4727740,2023-11-28 18:15:53.676282883,Turkey,mobile,paid_search,1,617300,47,3438.14
6025867,2021-07-16 03:15:09.891448259,UK,desktop,organic,1,539725,43,6761.27
3434134,2023-07-17 13:51:29.100741148,Turkey,mobile,paid_search,1,157382,27,9344.95
7088318,2024-07-23 16:28:29.996704340,Germany,mobile,organic,1,309143,38,1570.81
2499891,2022-02-04 08:01:46.192665100,Turkey,mobile,social,1,576150,43,5942.14
5228608,2024-04-19 00:52:18.857820034,USA,desktop,direct,1,267355,23,3802.26
3068858,2024-03-07 00:20:28.037542343,Turkey,desktop,social,1,736402,19,5993.8
6715709,2022-09-28 04:08:23.067803621,UK,mobile,organic,0,333406,12,9084.39
2878817,2023-02-17 18:36:14.022562981,USA,mobile,social,1,569049,42,9440.38
8415099,2023-12-06 08:34:43.213112116,Germany,desktop,email,1,393507,1,2049.18
2870528,2022-12-21 22:14:31.292660713,USA,desktop,organic,1,225295,43,3230.48
1176774,2021-07-30 11:08:35.730104923,UK,mobile,organic,0,993866,9,3557.45
1399961,2021-06-18 11:34:53.344218016,UK,mobile,direct,0,361306,30,3508.02
3846850,2023-05-20 18:21:08.157542944,Germany,desktop,email,1,496523,29,8271.05
9400804,2022-05-12 03:24:58.473999023,UK,mobile,organic,1,111583,20,6305.43
9251982,2024-12-01 17:35:32.877196789,USA,mobile,direct,0,705395,39,498.78
2534882,2023-09-23 10:10:32.328602314,USA,mobile,direct,1,474618,34,6727.91
6113849,2024-02-04 13:58:36.951517582,Germany,mobile,paid_search,0,118675,15,4652.95
4158946,2022-04-10 09:03:25.996514797,Germany,mobile,organic,1,188511,38,3146.43
9742281,2022-02-22 18:30:46.575312614,UK,mobile,paid_search,1,568376,24,8842.56
2742237,2024-10-29 06:35:27.710729122,Turkey,desktop,organic,1,288909,4,9922.54
4367021,2023-05-19 09:24:28.866982460,Turkey,desktop,social,1,215560,46,7390.1
3134560,2023-05-14 22:07:55.644448519,Turkey,mobile,organic,1,385804,6,9887.59
5358894,2024-03-07 08:06:33.261162043,Germany,mobile,direct,0,498872,31,2705.96
1356906,2023-12-27 22:48:15.081472158,USA,mobile,organic,1,200729,49,2915.88
2653177,2023-03-04 04:18:08.642579556,UK,desktop,organic,1,247820,42,8808.44
4531549,2022-12-25 06:36:44.669580698,UK,mobile,social,1,243964,32,6590.79
6822871,2023-07-18 06:44:03.162799358,France,mobile,paid_search,0,643853,48,6684.28
1304604,2021-10-03 08:06:15.900328875,Germany,mobile,organic,0,236621,16,9808.68
9853487,2023-07-13 00:27:59.644281864,Germany,tablet,paid_search,1,771452,4,6843.25
3167479,2023-10-09 15:05:41.833992243,Turkey,tablet,social,0,347280,39,1709.21
6295318,2024-05-06 14:18:10.012258768,Turkey,mobile,direct,0,997883,49,170.32
5785060,2021-08-03 12:49:03.661765814,UK,mobile,organic,1,853594,46,7448.81
3449337,2023-05-04 10:05:33.914098978,USA,desktop,organic,1,232124,11,8530.15
2890836,2024-09-16 20:35:50.457911491,Germany,desktop,organic,1,291249,11,6504.89
7548239,2022-01-07 09:57:32.074652910,Turkey,mobile,direct,1,203575,10,4275.54
7356890,2024-06-28 22:19:01.004836082,Turkey,desktop,social,0,847602,17,5655.73
1492651,2023-08-06 16:03:56.588742495,Turkey,mobile,paid_search,0,972798,12,8745.08
6211471,2022-05-31 08:49:06.279290199,Germany,mobile,organic,1,820491,36,6288.62
4436482,2023-09-24 07:42:25.152222872,Turkey,mobile,paid_search,0,146311,20,8926.73
2665432,2022-11-08 01:49:37.445945978,Turkey,mobile,organic,0,473387,15,420.51
1683418,2021-09-05 06:24:33.831428289,France,mobile,organic,1,414715,34,9730.94
1353032,2024-06-02 23:45:49.650562763,USA,mobile,social,1,152017,14,9341.13
9794759,2023-09-22 02:10:40.445304155,USA,mobile,paid_search,1,167072,26,4900.79
1030011,2022-12-23 17:44:40.400964975,UK,desktop,paid_search,1,449192,9,2429.19
9151206,2021-03-28 14:35:15.383787632,Turkey,desktop,paid_search,0,185131,48,8737.26
